record_id,cpse,cpse_material_code,cpse_description,cpse_uom,national_material_code,canonical_description,category,confidence,confidence_gap,conflict_count,migration_status,review_required,migration_action
221,CPSE-C,CPSEC-842225,A/GRINDER 115MM 900W,NOS,NMC-TOOL-0002,ANGLE GRINDER 115MM 900W,INDUSTRIAL_TOOL,42.52,42.52,1,BLOCKED,True,NO_MIGRATION
222,CPSE-A,CPSEA-439902,3 PHASE INDUCTION MTR 11KW 415V 50HZ,NOS,NMC-MOTR-0003,3 PHASE INDUCTION MOTOR 11KW 415V 50HZ,MOTOR,100.0,68.05,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
223,CPSE-A,CPSEA-245051,3 IN SPIRAL WOUND SS GRAPHITE GKT 150 CLASS,NOS,NMC-GASK-0002,3 IN SPIRAL WOUND SS GRAPHITE GASKET 150 CLASS,GASKET,99.77,67.96,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
224,CPSE-C,CPSEC-127824,M16X75 SS304 HEX BOLT,NOS,NMC-FAST-0008,M16 X 75 SS304 HEX BOLT,FASTENER,97.14,95.46,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
225,CPSE-A,CPSEA-573417,CENT PMP 200 M3/H 60M HEAD 45KW,NOS,NMC-PUMP-0008,CENTRIFUGAL PUMP 200 M3/H 60M HEAD 45KW,PUMP,96.75,96.75,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
226,CPSE-C,CPSEC-771088,3 IN SS316 SEAMLESS PIPE SCH40,MTR,NMC-PIPE-0007,3 IN SS316 SEAMLESS PIPE SCH40,PIPE,99.64,3.29,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
227,CPSE-A,CPSEA-996865,8 IN CS GATE VLV 300 CLASS,NOS,NMC-VALV-0008,8 IN CS GATE VALVE 300 CLASS,VALVE,96.5,68.53,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
228,CPSE-A,CPSEA-260263,4C X 50 SQMM PVC CABL 1.1KV,MTR,NMC-CABL-0010,4C X 50 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,99.62,55.1,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
229,CPSE-C,CPSEC-916449,3 PHASE IND MTR 5.5KW 415V 50HZ,NOS,NMC-MOTR-0001,3 PHASE INDUCTION MOTOR 5.5KW 415V 50HZ,MOTOR,98.65,68.22,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
230,CPSE-A,CPSEA-267414,DEEP GROOVE BALL BRG 6305,NOS,NMC-BEAR-0004,DEEP GROOVE BALL BEARING 6305,BEARING,100.0,0.72,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
231,CPSE-A,CPSEA-598369,CENT PMP 20 M3/H 30M HEAD 5.5KW,NOS,NMC-PUMP-0001,CENTRIFUGAL PUMP 20 M3/H 30M HEAD 5.5KW,PUMP,96.75,96.75,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
232,CPSE-A,CPSEA-858490,WELDING MACHINE 200A,NOS,NMC-TOOL-0008,WELDING MACHINE 200A,INDUSTRIAL_TOOL,100.0,100.0,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
233,CPSE-A,CPSEA-491559,CENT PMP 150 M3/H 50M HEAD 37KW,NOS,NMC-PUMP-0007,CENTRIFUGAL PUMP 150 M3/H 50M HEAD 37KW,PUMP,96.75,96.75,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
234,CPSE-B,CPSEB-211579,4CX16 SQMM PVC CABLE 1.1KV,MTR,NMC-CABL-0007,4C X 16 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,97.67,54.34,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
235,CPSE-C,CPSEC-719176,M20X80 GI HEX BOLT,NOS,NMC-FAST-0005,M20 X 80 GALVANIZED STEEL HEX BOLT,FASTENER,98.09,98.09,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
236,CPSE-C,CPSEC-452944,DGB BRG 6307,NOS,NMC-BEAR-0006,DEEP GROOVE BALL BEARING 6307,BEARING,97.0,4.93,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
237,CPSE-B,CPSEB-802729,"3""CS SEAMLESS PIPE SCH40",MTR,NMC-PIPE-0002,3 IN CS SEAMLESS PIPE SCH40,PIPE,97.58,0.25,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
238,CPSE-C,CPSEC-359947,C/PMP 200 M3/H 60M HEAD 45KW,NOS,NMC-PUMP-0008,CENTRIFUGAL PUMP 200 M3/H 60M HEAD 45KW,PUMP,97.12,97.12,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
239,CPSE-C,CPSEC-694916,3 PHASE IND MTR 22KW 415V 50HZ,NOS,NMC-MOTR-0006,3 PHASE INDUCTION MOTOR 22KW 415V 50HZ,MOTOR,98.6,69.1,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
240,CPSE-A,CPSEA-107540,ANGLE GRINDER 115MM 900W,NOS,NMC-TOOL-0002,ANGLE GRINDER 115MM 900W,INDUSTRIAL_TOOL,100.0,100.0,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
241,CPSE-A,CPSEA-412942,4C X 25 SQMM PVC CABL 1.1KV,MTR,NMC-CABL-0008,4C X 25 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,99.62,55.1,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
242,CPSE-C,CPSEC-757924,6 IN SW GRAPHITE GASKET 150 CLASS,NOS,NMC-GASK-0004,6 IN SPIRAL WOUND GRAPHITE GASKET 150 CLASS,GASKET,97.42,66.54,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
243,CPSE-B,CPSEB-391369,DEEP GROOVE BALL BEARING 6306,NOS,NMC-BEAR-0005,DEEP GROOVE BALL BEARING 6306,BEARING,100.0,0.72,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
244,CPSE-B,CPSEB-612340,3 PHASE INDUCTION MOTOR 11KW 415V 50HZ,NOS,NMC-MOTR-0003,3 PHASE INDUCTION MOTOR 11KW 415V 50HZ,MOTOR,100.0,68.05,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
245,CPSE-B,CPSEB-375504,"4""SS304 SLIP ON FLG 300#",NOS,NMC-FLG-0009,4 IN SS304 SLIP ON FLANGE 300 CLASS,FLANGE,97.0,66.87,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
246,CPSE-B,CPSEB-575763,3CX4 SQMM PVC CABLE 1.1KV,MTR,NMC-CABL-0004,3C X 4 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,98.38,54.33,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
247,CPSE-B,CPSEB-480612,3 PHASE INDUCTION MOTOR 15KW 415V 50HZ,NOS,NMC-MOTR-0004,3 PHASE INDUCTION MOTOR 15KW 415V 50HZ,MOTOR,100.0,68.04,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
248,CPSE-C,CPSEC-823378,C/PMP 75 M3/H 40M HEAD 15KW,NOS,NMC-PUMP-0004,CENTRIFUGAL PUMP 75 M3/H 40M HEAD 15KW,PUMP,97.0,97.0,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
249,CPSE-A,CPSEA-877572,M12 X 50 SS304 HEX BOLT,NOS,NMC-FAST-0002,M12 X 50 SS304 HEX BOLT,FASTENER,97.14,56.46,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
250,CPSE-A,CPSEA-356702,2 IN SS304 SEAMLESS PIP SCH10,MTR,NMC-PIPE-0006,2 IN SS304 SEAMLESS PIPE SCH10,PIPE,99.28,71.74,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
251,CPSE-C,CPSEC-988662,TR BRG 30206,NOS,NMC-BEAR-0008,TAPERED ROLLER BEARING 30206,BEARING,97.83,4.51,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
252,CPSE-B,CPSEB-787277,"6""CS SLIP ON FLG 150#",NOS,NMC-FLG-0005,6 IN CS SLIP ON FLANGE 150 CLASS,FLANGE,95.21,66.01,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
253,CPSE-B,CPSEB-216739,M10X50 SS304 HEX BOLT,NOS,NMC-FAST-0001,M10 X 50 SS304 HEX BOLT,FASTENER,97.14,47.0,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
254,CPSE-C,CPSEC-429963,4 IN SS316 WN FLG 300 CLASS,NOS,NMC-FLG-0004,4 IN SS316 WELD NECK FLANGE 300 CLASS,FLANGE,97.12,56.5,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
255,CPSE-B,CPSEB-660086,"8""SS316 SEAMLESS PIPE SCH40",MTR,NMC-PIPE-0005,8 IN SS316 SEAMLESS PIPE SCH40,PIPE,99.28,68.23,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
256,CPSE-B,CPSEB-197251,TAPERED ROLLER BEARING 30205,NOS,NMC-BEAR-0007,TAPERED ROLLER BEARING 30205,BEARING,100.0,0.75,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
257,CPSE-C,CPSEC-183667,6 IN SS316 BLV 300 CLASS,NOS,NMC-VALV-0007,6 IN SS316 BALL VALVE 300 CLASS,VALVE,96.11,72.17,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
258,CPSE-B,CPSEB-738551,3CX35 SQMM PVC CABLE 1.1KV,MTR,NMC-CABL-0009,3C X 35 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,97.67,53.98,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
259,CPSE-B,CPSEB-391704,DEEP GROOVE BALL BEARING 6206,NOS,NMC-BEAR-0002,DEEP GROOVE BALL BEARING 6206,BEARING,100.0,0.72,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
260,CPSE-B,CPSEB-488162,"2""CS SEAMLESS PIPE SCH40",MTR,NMC-PIPE-0001,2 IN CS SEAMLESS PIPE SCH40,PIPE,97.58,67.94,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
261,CPSE-B,CPSEB-476417,TAPERED ROLLER BEARING 30206,NOS,NMC-BEAR-0008,TAPERED ROLLER BEARING 30206,BEARING,100.0,0.75,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
262,CPSE-B,CPSEB-676510,CENTRIF PUMP 20 M3/H 30M HEAD 5.5KW,NOS,NMC-PUMP-0001,CENTRIFUGAL PUMP 20 M3/H 30M HEAD 5.5KW,PUMP,97.73,97.73,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
263,CPSE-B,CPSEB-191161,M20X80 GALV HEX BOLT,NOS,NMC-FAST-0005,M20 X 80 GALVANIZED STEEL HEX BOLT,FASTENER,96.73,65.72,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
264,CPSE-B,CPSEB-974628,"2""CS GLOBE VAL 150#",NOS,NMC-VALV-0010,2 IN CS GLOBE VALVE 150 CLASS,VALVE,93.57,3.04,0,REVIEW_REQUIRED,True,VALIDATE_BEFORE_MIGRATION
265,CPSE-B,CPSEB-725380,"2""PTFE FULL FACE GASK 150#",NOS,NMC-GASK-0006,2 IN PTFE FULL FACE GASKET 150 CLASS,GASKET,93.0,6.52,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
266,CPSE-A,CPSEA-595631,TORQUE WRENCH 50-250NM,NOS,NMC-TOOL-0009,TORQUE WRENCH 50-250NM,INDUSTRIAL_TOOL,100.0,100.0,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
267,CPSE-C,CPSEC-623481,6 IN CS SO FLG 150 CLASS,NOS,NMC-FLG-0005,6 IN CS SLIP ON FLANGE 150 CLASS,FLANGE,95.06,53.93,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
268,CPSE-C,CPSEC-608993,IMPACT WRENCH 1/2 IN 500W,NOS,NMC-TOOL-0006,IMPACT WRENCH 1/2 IN 500W,INDUSTRIAL_TOOL,98.71,98.71,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
269,CPSE-A,CPSEA-377932,CENT PMP 30 M3/H 40M HEAD 7.5KW,NOS,NMC-PUMP-0002,CENTRIFUGAL PUMP 30 M3/H 40M HEAD 7.5KW,PUMP,96.75,96.75,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
270,CPSE-A,CPSEA-460663,TAPERED ROLLER BRG 30305,NOS,NMC-BEAR-0009,TAPERED ROLLER BEARING 30305,BEARING,100.0,0.75,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
271,CPSE-C,CPSEC-498382,TR BRG 30205,NOS,NMC-BEAR-0007,TAPERED ROLLER BEARING 30205,BEARING,97.83,4.51,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
272,CPSE-A,CPSEA-680099,10 IN GRAPHITE SPIRAL WOUND GKT 150 CLASS,NOS,NMC-GASK-0009,10 IN GRAPHITE SPIRAL WOUND GASKET 150 CLASS,GASKET,99.76,68.24,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
273,CPSE-A,CPSEA-265840,3C X 4 SQMM PVC CABL 1.1KV,MTR,NMC-CABL-0004,3C X 4 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,99.6,55.12,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
274,CPSE-B,CPSEB-946721,BENCH GRINDER 200MM 550W,NOS,NMC-TOOL-0010,BENCH GRINDER 200MM 550W,INDUSTRIAL_TOOL,100.0,100.0,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
275,CPSE-B,CPSEB-407757,3CX2.5 SQMM PVC CABLE 1.1KV,MTR,NMC-CABL-0003,3C X 2.5 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,97.0,53.58,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
276,CPSE-B,CPSEB-500156,"4""SS GRAPHITE GASK 150#",NOS,NMC-GASK-0007,4 IN SS GRAPHITE GASKET 150 CLASS,GASKET,94.47,3.56,0,REVIEW_REQUIRED,True,VALIDATE_BEFORE_MIGRATION
277,CPSE-B,CPSEB-145561,SPHERICAL ROLLER BEARING 22205,NOS,NMC-BEAR-0010,SPHERICAL ROLLER BEARING 22205,BEARING,100.0,100.0,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
278,CPSE-A,CPSEA-207175,TAPERED ROLLER BRG 30205,NOS,NMC-BEAR-0007,TAPERED ROLLER BEARING 30205,BEARING,100.0,0.75,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
279,CPSE-B,CPSEB-658582,3 PHASE INDUCTION MOTOR 45KW 415V 50HZ,NOS,NMC-MOTR-0009,3 PHASE INDUCTION MOTOR 45KW 415V 50HZ,MOTOR,100.0,68.05,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
280,CPSE-A,CPSEA-310922,CENT PMP 100 M3/H 50M HEAD 22KW,NOS,NMC-PUMP-0005,CENTRIFUGAL PUMP 100 M3/H 50M HEAD 22KW,PUMP,96.75,96.75,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
281,CPSE-A,CPSEA-629903,M16 X 75 SS304 HEX BOLT,NOS,NMC-FAST-0008,M16 X 75 SS304 HEX BOLT,FASTENER,97.14,95.46,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
282,CPSE-B,CPSEB-260265,"6""SPIRAL WOUND GRAPHITE GASK 150#",NOS,NMC-GASK-0004,6 IN SPIRAL WOUND GRAPHITE GASKET 150 CLASS,GASKET,94.27,6.27,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
283,CPSE-A,CPSEA-761759,ANGLE GRINDER 125MM 1100W,NOS,NMC-TOOL-0003,ANGLE GRINDER 125MM 1100W,INDUSTRIAL_TOOL,100.0,100.0,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
284,CPSE-C,CPSEC-103402,3CX4 SQMM PVC CABLE 1.1KV,MTR,NMC-CABL-0004,3C X 4 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,98.38,54.33,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
285,CPSE-C,CPSEC-781446,C/PMP 120 M3/H 60M HEAD 30KW,NOS,NMC-PUMP-0006,CENTRIFUGAL PUMP 120 M3/H 60M HEAD 30KW,PUMP,97.12,97.12,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
286,CPSE-C,CPSEC-711878,6 IN SS316 WN FLG 150 CLASS,NOS,NMC-FLG-0010,6 IN SS316 WELD NECK FLANGE 150 CLASS,FLANGE,97.12,55.52,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
287,CPSE-B,CPSEB-852787,"4""SS316 WELD NECK FLG 300#",NOS,NMC-FLG-0004,4 IN SS316 WELD NECK FLANGE 300 CLASS,FLANGE,97.18,67.15,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
288,CPSE-B,CPSEB-479580,"2""SPIRAL WOUND SS GRAPHITE GASK 150#",NOS,NMC-GASK-0001,2 IN SPIRAL WOUND SS GRAPHITE GASKET 150 CLASS,GASKET,94.69,5.91,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
289,CPSE-A,CPSEA-174870,6 IN CS SEAMLESS PIP SCH80,MTR,NMC-PIPE-0004,6 IN CS SEAMLESS PIPE SCH80,PIPE,95.26,68.18,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
290,CPSE-A,CPSEA-766563,2 IN CS GLOBE VLV 150 CLASS,NOS,NMC-VALV-0010,2 IN CS GLOBE VALVE 150 CLASS,VALVE,96.64,3.94,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
291,CPSE-B,CPSEB-100599,3 PHASE INDUCTION MOTOR 7.5KW 415V 50HZ,NOS,NMC-MOTR-0002,3 PHASE INDUCTION MOTOR 7.5KW 415V 50HZ,MOTOR,100.0,68.04,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
292,CPSE-B,CPSEB-961722,"2""CS WELD NECK FLG 150#",NOS,NMC-FLG-0001,2 IN CS WELD NECK FLANGE 150 CLASS,FLANGE,95.52,0.11,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
293,CPSE-C,CPSEC-526833,BENCH GRINDER 200MM 550W,NOS,NMC-TOOL-0010,BENCH GRINDER 200MM 550W,INDUSTRIAL_TOOL,100.0,100.0,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
294,CPSE-C,CPSEC-343962,M12X80 SS316 HEX BOLT,NOS,NMC-FAST-0007,M12 X 80 SS316 HEX BOLT,FASTENER,97.14,95.46,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
295,CPSE-C,CPSEC-555884,3CX2.5 SQMM PVC CABLE 1.1KV,MTR,NMC-CABL-0003,3C X 2.5 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,97.0,53.58,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
296,CPSE-C,CPSEC-705397,4 IN SS316 BLV 150 CLASS,NOS,NMC-VALV-0004,4 IN SS316 BALL VALVE 150 CLASS,VALVE,96.11,3.89,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
297,CPSE-B,CPSEB-271339,"2""SS304 SEAMLESS PIPE SCH10",MTR,NMC-PIPE-0006,2 IN SS304 SEAMLESS PIPE SCH10,PIPE,99.28,70.98,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
298,CPSE-A,CPSEA-341292,ANGLE GRINDER 100MM 750W,NOS,NMC-TOOL-0001,ANGLE GRINDER 100MM 750W,INDUSTRIAL_TOOL,100.0,100.0,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
299,CPSE-A,CPSEA-279451,8 IN SS316 SEAMLESS PIP SCH40,MTR,NMC-PIPE-0005,8 IN SS316 SEAMLESS PIPE SCH40,PIPE,99.28,68.23,0,MIGRATION_READY,False,REPLACE_LEGACY_CODE
