record_id,cpse,original_description,normalized_description,canonical_id,canonical_description,category,description_similarity
170,CPSE-C,3 IN CS SEAMLESS PIPE SCH40,3IN CARBON STEEL SEAMLESS PIPE SCH40,CM0034,6 IN CS SEAMLESS PIPE SCH80,PIPE,69.84126984126985
170,CPSE-C,3 IN CS SEAMLESS PIPE SCH40,3IN CARBON STEEL SEAMLESS PIPE SCH40,CM0035,8 IN SS316 SEAMLESS PIPE SCH40,PIPE,77.55102040816327
170,CPSE-C,3 IN CS SEAMLESS PIPE SCH40,3IN CARBON STEEL SEAMLESS PIPE SCH40,CM0036,2 IN SS304 SEAMLESS PIPE SCH10,PIPE,69.69696969696969
170,CPSE-C,3 IN CS SEAMLESS PIPE SCH40,3IN CARBON STEEL SEAMLESS PIPE SCH40,CM0037,3 IN SS316 SEAMLESS PIPE SCH40,PIPE,77.55102040816327
170,CPSE-C,3 IN CS SEAMLESS PIPE SCH40,3IN CARBON STEEL SEAMLESS PIPE SCH40,CM0038,4 IN CS SEAMLESS PIPE SCH80,PIPE,69.84126984126985
170,CPSE-C,3 IN CS SEAMLESS PIPE SCH40,3IN CARBON STEEL SEAMLESS PIPE SCH40,CM0039,6 IN SS304 SEAMLESS PIPE SCH40,PIPE,77.55102040816327
170,CPSE-C,3 IN CS SEAMLESS PIPE SCH40,3IN CARBON STEEL SEAMLESS PIPE SCH40,CM0040,8 IN CS SEAMLESS PIPE SCH80,PIPE,69.84126984126985
171,CPSE-B,4CX50 SQMM PVC CABLE 1.1KV,4CX50 SQMM PVC CABLE 1.1KV,CM0061,1C X 2.5 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,86.95652173913044
171,CPSE-B,4CX50 SQMM PVC CABLE 1.1KV,4CX50 SQMM PVC CABLE 1.1KV,CM0062,1C X 4 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,86.95652173913044
171,CPSE-B,4CX50 SQMM PVC CABLE 1.1KV,4CX50 SQMM PVC CABLE 1.1KV,CM0063,3C X 2.5 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,86.95652173913044
171,CPSE-B,4CX50 SQMM PVC CABLE 1.1KV,4CX50 SQMM PVC CABLE 1.1KV,CM0064,3C X 4 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,86.95652173913044
171,CPSE-B,4CX50 SQMM PVC CABLE 1.1KV,4CX50 SQMM PVC CABLE 1.1KV,CM0065,3C X 6 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,86.95652173913044
171,CPSE-B,4CX50 SQMM PVC CABLE 1.1KV,4CX50 SQMM PVC CABLE 1.1KV,CM0066,4C X 10 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,88.88888888888889
171,CPSE-B,4CX50 SQMM PVC CABLE 1.1KV,4CX50 SQMM PVC CABLE 1.1KV,CM0067,4C X 16 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,88.88888888888889
171,CPSE-B,4CX50 SQMM PVC CABLE 1.1KV,4CX50 SQMM PVC CABLE 1.1KV,CM0068,4C X 25 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,88.88888888888889
171,CPSE-B,4CX50 SQMM PVC CABLE 1.1KV,4CX50 SQMM PVC CABLE 1.1KV,CM0069,3C X 35 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,86.95652173913044
171,CPSE-B,4CX50 SQMM PVC CABLE 1.1KV,4CX50 SQMM PVC CABLE 1.1KV,CM0070,4C X 50 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,92.5925925925926
172,CPSE-B,CENTRIF PUMP 50 M3/H 50M HEAD 11KW,CENTRIF PUMP 50 M3 H 50M HEAD 11KW,CM0081,CENTRIFUGAL PUMP 20 M3/H 30M HEAD 5.5KW,PUMP,68.4931506849315
172,CPSE-B,CENTRIF PUMP 50 M3/H 50M HEAD 11KW,CENTRIF PUMP 50 M3 H 50M HEAD 11KW,CM0082,CENTRIFUGAL PUMP 30 M3/H 40M HEAD 7.5KW,PUMP,68.4931506849315
172,CPSE-B,CENTRIF PUMP 50 M3/H 50M HEAD 11KW,CENTRIF PUMP 50 M3 H 50M HEAD 11KW,CM0083,CENTRIFUGAL PUMP 50 M3/H 50M HEAD 11KW,PUMP,88.88888888888889
172,CPSE-B,CENTRIF PUMP 50 M3/H 50M HEAD 11KW,CENTRIF PUMP 50 M3 H 50M HEAD 11KW,CM0084,CENTRIFUGAL PUMP 75 M3/H 40M HEAD 15KW,PUMP,77.77777777777777
172,CPSE-B,CENTRIF PUMP 50 M3/H 50M HEAD 11KW,CENTRIF PUMP 50 M3 H 50M HEAD 11KW,CM0085,CENTRIFUGAL PUMP 100 M3/H 50M HEAD 22KW,PUMP,76.7123287671233
172,CPSE-B,CENTRIF PUMP 50 M3/H 50M HEAD 11KW,CENTRIF PUMP 50 M3 H 50M HEAD 11KW,CM0086,CENTRIFUGAL PUMP 120 M3/H 60M HEAD 30KW,PUMP,73.97260273972603
172,CPSE-B,CENTRIF PUMP 50 M3/H 50M HEAD 11KW,CENTRIF PUMP 50 M3 H 50M HEAD 11KW,CM0087,CENTRIFUGAL PUMP 150 M3/H 50M HEAD 37KW,PUMP,76.7123287671233
172,CPSE-B,CENTRIF PUMP 50 M3/H 50M HEAD 11KW,CENTRIF PUMP 50 M3 H 50M HEAD 11KW,CM0088,CENTRIFUGAL PUMP 200 M3/H 60M HEAD 45KW,PUMP,71.23287671232876
172,CPSE-B,CENTRIF PUMP 50 M3/H 50M HEAD 11KW,CENTRIF PUMP 50 M3 H 50M HEAD 11KW,CM0089,CENTRIFUGAL PUMP 250 M3/H 70M HEAD 55KW,PUMP,73.97260273972603
172,CPSE-B,CENTRIF PUMP 50 M3/H 50M HEAD 11KW,CENTRIF PUMP 50 M3 H 50M HEAD 11KW,CM0090,CENTRIFUGAL PUMP 300 M3/H 80M HEAD 75KW,PUMP,71.23287671232876
173,CPSE-C,DGB BRG 6305,DGB BEARING 6305,CM0011,DEEP GROOVE BALL BEARING 6205,BEARING,62.22222222222222
173,CPSE-C,DGB BRG 6305,DGB BEARING 6305,CM0012,DEEP GROOVE BALL BEARING 6206,BEARING,60.869565217391305
173,CPSE-C,DGB BRG 6305,DGB BEARING 6305,CM0013,DEEP GROOVE BALL BEARING 6207,BEARING,60.869565217391305
173,CPSE-C,DGB BRG 6305,DGB BEARING 6305,CM0014,DEEP GROOVE BALL BEARING 6305,BEARING,85.71428571428571
173,CPSE-C,DGB BRG 6305,DGB BEARING 6305,CM0015,DEEP GROOVE BALL BEARING 6306,BEARING,62.22222222222222
173,CPSE-C,DGB BRG 6305,DGB BEARING 6305,CM0016,DEEP GROOVE BALL BEARING 6307,BEARING,62.22222222222222
173,CPSE-C,DGB BRG 6305,DGB BEARING 6305,CM0017,TAPERED ROLLER BEARING 30205,BEARING,60.869565217391305
173,CPSE-C,DGB BRG 6305,DGB BEARING 6305,CM0018,TAPERED ROLLER BEARING 30206,BEARING,60.869565217391305
173,CPSE-C,DGB BRG 6305,DGB BEARING 6305,CM0019,TAPERED ROLLER BEARING 30305,BEARING,60.869565217391305
173,CPSE-C,DGB BRG 6305,DGB BEARING 6305,CM0020,SPHERICAL ROLLER BEARING 22205,BEARING,60.869565217391305
174,CPSE-C,2 IN CS GLV 150 CLASS,2IN CARBON STEEL GLV 150 CLASS,CM0021,2 IN SS304 GATE VALVE 150 CLASS,VALVE,59.01639344262295
174,CPSE-C,2 IN CS GLV 150 CLASS,2IN CARBON STEEL GLV 150 CLASS,CM0022,2 IN SS304 GATE VALVE 300 CLASS,VALVE,49.18032786885246
174,CPSE-C,2 IN CS GLV 150 CLASS,2IN CARBON STEEL GLV 150 CLASS,CM0023,3 IN CS GATE VALVE 150 CLASS,VALVE,62.06896551724138
174,CPSE-C,2 IN CS GLV 150 CLASS,2IN CARBON STEEL GLV 150 CLASS,CM0024,4 IN SS316 BALL VALVE 150 CLASS,VALVE,55.73770491803279
174,CPSE-C,2 IN CS GLV 150 CLASS,2IN CARBON STEEL GLV 150 CLASS,CM0025,6 IN CS BUTTERFLY VALVE 150 CLASS,VALVE,53.96825396825397
174,CPSE-C,2 IN CS GLV 150 CLASS,2IN CARBON STEEL GLV 150 CLASS,CM0026,4 IN SS304 GATE VALVE 150 CLASS,VALVE,55.73770491803279
174,CPSE-C,2 IN CS GLV 150 CLASS,2IN CARBON STEEL GLV 150 CLASS,CM0027,6 IN SS316 BALL VALVE 300 CLASS,VALVE,49.18032786885246
174,CPSE-C,2 IN CS GLV 150 CLASS,2IN CARBON STEEL GLV 150 CLASS,CM0028,8 IN CS GATE VALVE 300 CLASS,VALVE,55.172413793103445
174,CPSE-C,2 IN CS GLV 150 CLASS,2IN CARBON STEEL GLV 150 CLASS,CM0029,10 IN CS BUTTERFLY VALVE 150 CLASS,VALVE,53.125
174,CPSE-C,2 IN CS GLV 150 CLASS,2IN CARBON STEEL GLV 150 CLASS,CM0030,2 IN CS GLOBE VALVE 150 CLASS,VALVE,64.40677966101694
175,CPSE-B,CENTRIF PUMP 30 M3/H 40M HEAD 7.5KW,CENTRIF PUMP 30 M3 H 40M HEAD 7.5KW,CM0081,CENTRIFUGAL PUMP 20 M3/H 30M HEAD 5.5KW,PUMP,81.08108108108108
175,CPSE-B,CENTRIF PUMP 30 M3/H 40M HEAD 7.5KW,CENTRIF PUMP 30 M3 H 40M HEAD 7.5KW,CM0082,CENTRIFUGAL PUMP 30 M3/H 40M HEAD 7.5KW,PUMP,89.1891891891892
175,CPSE-B,CENTRIF PUMP 30 M3/H 40M HEAD 7.5KW,CENTRIF PUMP 30 M3 H 40M HEAD 7.5KW,CM0083,CENTRIFUGAL PUMP 50 M3/H 50M HEAD 11KW,PUMP,68.4931506849315
175,CPSE-B,CENTRIF PUMP 30 M3/H 40M HEAD 7.5KW,CENTRIF PUMP 30 M3 H 40M HEAD 7.5KW,CM0084,CENTRIFUGAL PUMP 75 M3/H 40M HEAD 15KW,PUMP,76.7123287671233
175,CPSE-B,CENTRIF PUMP 30 M3/H 40M HEAD 7.5KW,CENTRIF PUMP 30 M3 H 40M HEAD 7.5KW,CM0085,CENTRIFUGAL PUMP 100 M3/H 50M HEAD 22KW,PUMP,70.27027027027027
175,CPSE-B,CENTRIF PUMP 30 M3/H 40M HEAD 7.5KW,CENTRIF PUMP 30 M3 H 40M HEAD 7.5KW,CM0086,CENTRIFUGAL PUMP 120 M3/H 60M HEAD 30KW,PUMP,70.27027027027027
175,CPSE-B,CENTRIF PUMP 30 M3/H 40M HEAD 7.5KW,CENTRIF PUMP 30 M3 H 40M HEAD 7.5KW,CM0087,CENTRIFUGAL PUMP 150 M3/H 50M HEAD 37KW,PUMP,70.27027027027027
175,CPSE-B,CENTRIF PUMP 30 M3/H 40M HEAD 7.5KW,CENTRIF PUMP 30 M3 H 40M HEAD 7.5KW,CM0088,CENTRIFUGAL PUMP 200 M3/H 60M HEAD 45KW,PUMP,72.97297297297297
175,CPSE-B,CENTRIF PUMP 30 M3/H 40M HEAD 7.5KW,CENTRIF PUMP 30 M3 H 40M HEAD 7.5KW,CM0089,CENTRIFUGAL PUMP 250 M3/H 70M HEAD 55KW,PUMP,70.27027027027027
175,CPSE-B,CENTRIF PUMP 30 M3/H 40M HEAD 7.5KW,CENTRIF PUMP 30 M3 H 40M HEAD 7.5KW,CM0090,CENTRIFUGAL PUMP 300 M3/H 80M HEAD 75KW,PUMP,78.37837837837839
176,CPSE-B,"8""CS WELD NECK FLG 300#",8INCS WELD NECK FLANGE 300#,CM0041,2 IN CS WELD NECK FLANGE 150 CLASS,FLANGE,74.4186046511628
176,CPSE-B,"8""CS WELD NECK FLG 300#",8INCS WELD NECK FLANGE 300#,CM0042,2 IN SS304 WELD NECK FLANGE 150 CLASS,FLANGE,74.4186046511628
176,CPSE-B,"8""CS WELD NECK FLG 300#",8INCS WELD NECK FLANGE 300#,CM0043,3 IN CS SLIP ON FLANGE 150 CLASS,FLANGE,50.847457627118644
176,CPSE-B,"8""CS WELD NECK FLG 300#",8INCS WELD NECK FLANGE 300#,CM0044,4 IN SS316 WELD NECK FLANGE 300 CLASS,FLANGE,75.0
176,CPSE-B,"8""CS WELD NECK FLG 300#",8INCS WELD NECK FLANGE 300#,CM0045,6 IN CS SLIP ON FLANGE 150 CLASS,FLANGE,50.847457627118644
176,CPSE-B,"8""CS WELD NECK FLG 300#",8INCS WELD NECK FLANGE 300#,CM0046,8 IN CS WELD NECK FLANGE 300 CLASS,FLANGE,78.68852459016394
176,CPSE-B,"8""CS WELD NECK FLG 300#",8INCS WELD NECK FLANGE 300#,CM0047,10 IN SS304 SLIP ON FLANGE 150 CLASS,FLANGE,50.79365079365079
176,CPSE-B,"8""CS WELD NECK FLG 300#",8INCS WELD NECK FLANGE 300#,CM0048,12 IN CS WELD NECK FLANGE 150 CLASS,FLANGE,74.4186046511628
176,CPSE-B,"8""CS WELD NECK FLG 300#",8INCS WELD NECK FLANGE 300#,CM0049,4 IN SS304 SLIP ON FLANGE 300 CLASS,FLANGE,54.83870967741935
176,CPSE-B,"8""CS WELD NECK FLG 300#",8INCS WELD NECK FLANGE 300#,CM0050,6 IN SS316 WELD NECK FLANGE 150 CLASS,FLANGE,74.4186046511628
177,CPSE-C,M20X100 CS HEX BOLT,M20X100 CARBON STEEL HEX BOLT,CM0001,M10 X 50 SS304 HEX BOLT,FASTENER,57.69230769230769
177,CPSE-C,M20X100 CS HEX BOLT,M20X100 CARBON STEEL HEX BOLT,CM0002,M12 X 50 SS304 HEX BOLT,FASTENER,53.84615384615385
177,CPSE-C,M20X100 CS HEX BOLT,M20X100 CARBON STEEL HEX BOLT,CM0003,M10 X 75 SS316 HEX BOLT,FASTENER,57.69230769230769
177,CPSE-C,M20X100 CS HEX BOLT,M20X100 CARBON STEEL HEX BOLT,CM0004,M16 X 60 CARBON STEEL HEX BOLT,FASTENER,84.0
177,CPSE-C,M20X100 CS HEX BOLT,M20X100 CARBON STEEL HEX BOLT,CM0005,M20 X 80 GALVANIZED STEEL HEX BOLT,FASTENER,69.84126984126985
177,CPSE-C,M20X100 CS HEX BOLT,M20X100 CARBON STEEL HEX BOLT,CM0006,M8 X 40 CARBON STEEL HEX BOLT,FASTENER,84.0
177,CPSE-C,M20X100 CS HEX BOLT,M20X100 CARBON STEEL HEX BOLT,CM0007,M12 X 80 SS316 HEX BOLT,FASTENER,53.84615384615385
177,CPSE-C,M20X100 CS HEX BOLT,M20X100 CARBON STEEL HEX BOLT,CM0008,M16 X 75 SS304 HEX BOLT,FASTENER,53.84615384615385
177,CPSE-C,M20X100 CS HEX BOLT,M20X100 CARBON STEEL HEX BOLT,CM0009,M20 X 100 CARBON STEEL HEX BOLT,FASTENER,86.66666666666667
177,CPSE-C,M20X100 CS HEX BOLT,M20X100 CARBON STEEL HEX BOLT,CM0010,M10 X 30 SS304 HEX BOLT,FASTENER,57.69230769230769
178,CPSE-C,WELDING MACHINE 200A,WELDING MACHINE 200A,CM0091,ANGLE GRINDER 100MM 750W,INDUSTRIAL_TOOL,40.90909090909091
178,CPSE-C,WELDING MACHINE 200A,WELDING MACHINE 200A,CM0092,ANGLE GRINDER 115MM 900W,INDUSTRIAL_TOOL,40.90909090909091
178,CPSE-C,WELDING MACHINE 200A,WELDING MACHINE 200A,CM0093,ANGLE GRINDER 125MM 1100W,INDUSTRIAL_TOOL,44.44444444444444
178,CPSE-C,WELDING MACHINE 200A,WELDING MACHINE 200A,CM0094,ELECTRIC DRILL 10MM 650W,INDUSTRIAL_TOOL,36.36363636363637
178,CPSE-C,WELDING MACHINE 200A,WELDING MACHINE 200A,CM0095,ELECTRIC DRILL 13MM 800W,INDUSTRIAL_TOOL,36.36363636363637
178,CPSE-C,WELDING MACHINE 200A,WELDING MACHINE 200A,CM0096,IMPACT WRENCH 1/2 IN 500W,INDUSTRIAL_TOOL,57.77777777777778
178,CPSE-C,WELDING MACHINE 200A,WELDING MACHINE 200A,CM0097,CUTTING MACHINE 355MM 2000W,INDUSTRIAL_TOOL,63.829787234042556
178,CPSE-C,WELDING MACHINE 200A,WELDING MACHINE 200A,CM0098,WELDING MACHINE 200A,INDUSTRIAL_TOOL,100.0
178,CPSE-C,WELDING MACHINE 200A,WELDING MACHINE 200A,CM0099,TORQUE WRENCH 50-250NM,INDUSTRIAL_TOOL,38.095238095238095
178,CPSE-C,WELDING MACHINE 200A,WELDING MACHINE 200A,CM0100,BENCH GRINDER 200MM 550W,INDUSTRIAL_TOOL,40.90909090909091
179,CPSE-A,12 IN CS WELD NECK FLG 150 CLASS,12IN CARBON STEEL WELD NECK FLANGE 150 CLASS,CM0041,2 IN CS WELD NECK FLANGE 150 CLASS,FLANGE,86.66666666666667
179,CPSE-A,12 IN CS WELD NECK FLG 150 CLASS,12IN CARBON STEEL WELD NECK FLANGE 150 CLASS,CM0042,2 IN SS304 WELD NECK FLANGE 150 CLASS,FLANGE,82.53968253968254
179,CPSE-A,12 IN CS WELD NECK FLG 150 CLASS,12IN CARBON STEEL WELD NECK FLANGE 150 CLASS,CM0043,3 IN CS SLIP ON FLANGE 150 CLASS,FLANGE,66.66666666666666
179,CPSE-A,12 IN CS WELD NECK FLG 150 CLASS,12IN CARBON STEEL WELD NECK FLANGE 150 CLASS,CM0044,4 IN SS316 WELD NECK FLANGE 300 CLASS,FLANGE,74.57627118644068
179,CPSE-A,12 IN CS WELD NECK FLG 150 CLASS,12IN CARBON STEEL WELD NECK FLANGE 150 CLASS,CM0045,6 IN CS SLIP ON FLANGE 150 CLASS,FLANGE,66.66666666666666
179,CPSE-A,12 IN CS WELD NECK FLG 150 CLASS,12IN CARBON STEEL WELD NECK FLANGE 150 CLASS,CM0046,8 IN CS WELD NECK FLANGE 300 CLASS,FLANGE,78.57142857142857
179,CPSE-A,12 IN CS WELD NECK FLG 150 CLASS,12IN CARBON STEEL WELD NECK FLANGE 150 CLASS,CM0047,10 IN SS304 SLIP ON FLANGE 150 CLASS,FLANGE,67.5
179,CPSE-A,12 IN CS WELD NECK FLG 150 CLASS,12IN CARBON STEEL WELD NECK FLANGE 150 CLASS,CM0048,12 IN CS WELD NECK FLANGE 150 CLASS,FLANGE,85.24590163934427
179,CPSE-A,12 IN CS WELD NECK FLG 150 CLASS,12IN CARBON STEEL WELD NECK FLANGE 150 CLASS,CM0049,4 IN SS304 SLIP ON FLANGE 300 CLASS,FLANGE,55.69620253164557
179,CPSE-A,12 IN CS WELD NECK FLG 150 CLASS,12IN CARBON STEEL WELD NECK FLANGE 150 CLASS,CM0050,6 IN SS316 WELD NECK FLANGE 150 CLASS,FLANGE,82.53968253968254
180,CPSE-C,4CX16 SQMM PVC CABLE 1.1KV,4CX16 SQMM PVC CABLE 1.1KV,CM0061,1C X 2.5 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,86.95652173913044
180,CPSE-C,4CX16 SQMM PVC CABLE 1.1KV,4CX16 SQMM PVC CABLE 1.1KV,CM0062,1C X 4 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,86.95652173913044
180,CPSE-C,4CX16 SQMM PVC CABLE 1.1KV,4CX16 SQMM PVC CABLE 1.1KV,CM0063,3C X 2.5 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,86.95652173913044
180,CPSE-C,4CX16 SQMM PVC CABLE 1.1KV,4CX16 SQMM PVC CABLE 1.1KV,CM0064,3C X 4 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,86.95652173913044
180,CPSE-C,4CX16 SQMM PVC CABLE 1.1KV,4CX16 SQMM PVC CABLE 1.1KV,CM0065,3C X 6 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,86.95652173913044
180,CPSE-C,4CX16 SQMM PVC CABLE 1.1KV,4CX16 SQMM PVC CABLE 1.1KV,CM0066,4C X 10 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,88.88888888888889
180,CPSE-C,4CX16 SQMM PVC CABLE 1.1KV,4CX16 SQMM PVC CABLE 1.1KV,CM0067,4C X 16 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,88.88888888888889
180,CPSE-C,4CX16 SQMM PVC CABLE 1.1KV,4CX16 SQMM PVC CABLE 1.1KV,CM0068,4C X 25 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,88.88888888888889
180,CPSE-C,4CX16 SQMM PVC CABLE 1.1KV,4CX16 SQMM PVC CABLE 1.1KV,CM0069,3C X 35 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,86.95652173913044
180,CPSE-C,4CX16 SQMM PVC CABLE 1.1KV,4CX16 SQMM PVC CABLE 1.1KV,CM0070,4C X 50 SQMM PVC CABLE 1.1KV,ELECTRICAL_CABLE,88.88888888888889
181,CPSE-A,M10 X 50 SS304 HEX BOLT,M10X50 SS304 HEX BOLT,CM0001,M10 X 50 SS304 HEX BOLT,FASTENER,86.36363636363636
181,CPSE-A,M10 X 50 SS304 HEX BOLT,M10X50 SS304 HEX BOLT,CM0002,M12 X 50 SS304 HEX BOLT,FASTENER,81.81818181818181
181,CPSE-A,M10 X 50 SS304 HEX BOLT,M10X50 SS304 HEX BOLT,CM0003,M10 X 75 SS316 HEX BOLT,FASTENER,72.72727272727272
181,CPSE-A,M10 X 50 SS304 HEX BOLT,M10X50 SS304 HEX BOLT,CM0004,M16 X 60 CARBON STEEL HEX BOLT,FASTENER,55.172413793103445
181,CPSE-A,M10 X 50 SS304 HEX BOLT,M10X50 SS304 HEX BOLT,CM0005,M20 X 80 GALVANIZED STEEL HEX BOLT,FASTENER,55.172413793103445
181,CPSE-A,M10 X 50 SS304 HEX BOLT,M10X50 SS304 HEX BOLT,CM0006,M8 X 40 CARBON STEEL HEX BOLT,FASTENER,55.172413793103445
181,CPSE-A,M10 X 50 SS304 HEX BOLT,M10X50 SS304 HEX BOLT,CM0007,M12 X 80 SS316 HEX BOLT,FASTENER,68.18181818181819
181,CPSE-A,M10 X 50 SS304 HEX BOLT,M10X50 SS304 HEX BOLT,CM0008,M16 X 75 SS304 HEX BOLT,FASTENER,81.81818181818181
181,CPSE-A,M10 X 50 SS304 HEX BOLT,M10X50 SS304 HEX BOLT,CM0009,M20 X 100 CARBON STEEL HEX BOLT,FASTENER,55.172413793103445
181,CPSE-A,M10 X 50 SS304 HEX BOLT,M10X50 SS304 HEX BOLT,CM0010,M10 X 30 SS304 HEX BOLT,FASTENER,86.36363636363636
182,CPSE-B,CENTRIF PUMP 300 M3/H 80M HEAD 75KW,CENTRIF PUMP 300 M3 H 80M HEAD 75KW,CM0081,CENTRIFUGAL PUMP 20 M3/H 30M HEAD 5.5KW,PUMP,72.97297297297297
182,CPSE-B,CENTRIF PUMP 300 M3/H 80M HEAD 75KW,CENTRIF PUMP 300 M3 H 80M HEAD 75KW,CM0082,CENTRIFUGAL PUMP 30 M3/H 40M HEAD 7.5KW,PUMP,78.37837837837839
182,CPSE-B,CENTRIF PUMP 300 M3/H 80M HEAD 75KW,CENTRIF PUMP 300 M3 H 80M HEAD 75KW,CM0083,CENTRIFUGAL PUMP 50 M3/H 50M HEAD 11KW,PUMP,71.23287671232876
182,CPSE-B,CENTRIF PUMP 300 M3/H 80M HEAD 75KW,CENTRIF PUMP 300 M3 H 80M HEAD 75KW,CM0084,CENTRIFUGAL PUMP 75 M3/H 40M HEAD 15KW,PUMP,73.97260273972603
182,CPSE-B,CENTRIF PUMP 300 M3/H 80M HEAD 75KW,CENTRIF PUMP 300 M3 H 80M HEAD 75KW,CM0085,CENTRIFUGAL PUMP 100 M3/H 50M HEAD 22KW,PUMP,78.37837837837839
182,CPSE-B,CENTRIF PUMP 300 M3/H 80M HEAD 75KW,CENTRIF PUMP 300 M3 H 80M HEAD 75KW,CM0086,CENTRIFUGAL PUMP 120 M3/H 60M HEAD 30KW,PUMP,75.67567567567568
182,CPSE-B,CENTRIF PUMP 300 M3/H 80M HEAD 75KW,CENTRIF PUMP 300 M3 H 80M HEAD 75KW,CM0087,CENTRIFUGAL PUMP 150 M3/H 50M HEAD 37KW,PUMP,78.37837837837839
182,CPSE-B,CENTRIF PUMP 300 M3/H 80M HEAD 75KW,CENTRIF PUMP 300 M3 H 80M HEAD 75KW,CM0088,CENTRIFUGAL PUMP 200 M3/H 60M HEAD 45KW,PUMP,81.08108108108108
182,CPSE-B,CENTRIF PUMP 300 M3/H 80M HEAD 75KW,CENTRIF PUMP 300 M3 H 80M HEAD 75KW,CM0089,CENTRIFUGAL PUMP 250 M3/H 70M HEAD 55KW,PUMP,78.37837837837839
182,CPSE-B,CENTRIF PUMP 300 M3/H 80M HEAD 75KW,CENTRIF PUMP 300 M3 H 80M HEAD 75KW,CM0090,CENTRIFUGAL PUMP 300 M3/H 80M HEAD 75KW,PUMP,89.1891891891892
183,CPSE-C,A/GRINDER 100MM 750W,A GRINDER 100MM 750W,CM0091,ANGLE GRINDER 100MM 750W,INDUSTRIAL_TOOL,94.73684210526315
183,CPSE-C,A/GRINDER 100MM 750W,A GRINDER 100MM 750W,CM0092,ANGLE GRINDER 115MM 900W,INDUSTRIAL_TOOL,72.72727272727272
183,CPSE-C,A/GRINDER 100MM 750W,A GRINDER 100MM 750W,CM0093,ANGLE GRINDER 125MM 1100W,INDUSTRIAL_TOOL,66.66666666666666
183,CPSE-C,A/GRINDER 100MM 750W,A GRINDER 100MM 750W,CM0094,ELECTRIC DRILL 10MM 650W,INDUSTRIAL_TOOL,59.09090909090909
183,CPSE-C,A/GRINDER 100MM 750W,A GRINDER 100MM 750W,CM0095,ELECTRIC DRILL 13MM 800W,INDUSTRIAL_TOOL,50.0
183,CPSE-C,A/GRINDER 100MM 750W,A GRINDER 100MM 750W,CM0096,IMPACT WRENCH 1/2 IN 500W,INDUSTRIAL_TOOL,48.888888888888886
183,CPSE-C,A/GRINDER 100MM 750W,A GRINDER 100MM 750W,CM0097,CUTTING MACHINE 355MM 2000W,INDUSTRIAL_TOOL,42.5531914893617
183,CPSE-C,A/GRINDER 100MM 750W,A GRINDER 100MM 750W,CM0098,WELDING MACHINE 200A,INDUSTRIAL_TOOL,35.0
183,CPSE-C,A/GRINDER 100MM 750W,A GRINDER 100MM 750W,CM0099,TORQUE WRENCH 50-250NM,INDUSTRIAL_TOOL,33.33333333333333
183,CPSE-C,A/GRINDER 100MM 750W,A GRINDER 100MM 750W,CM0100,BENCH GRINDER 200MM 550W,INDUSTRIAL_TOOL,77.27272727272728
184,CPSE-B,"6""CS SEAMLESS PIPE SCH80",6INCS SEAMLESS PIPE SCH80,CM0031,2 IN CS SEAMLESS PIPE SCH40,PIPE,80.76923076923077
184,CPSE-B,"6""CS SEAMLESS PIPE SCH80",6INCS SEAMLESS PIPE SCH80,CM0032,3 IN CS SEAMLESS PIPE SCH40,PIPE,80.76923076923077
184,CPSE-B,"6""CS SEAMLESS PIPE SCH80",6INCS SEAMLESS PIPE SCH80,CM0033,4 IN SS304 SEAMLESS PIPE SCH40,PIPE,76.36363636363636
184,CPSE-B,"6""CS SEAMLESS PIPE SCH80",6INCS SEAMLESS PIPE SCH80,CM0034,6 IN CS SEAMLESS PIPE SCH80,PIPE,88.46153846153847
184,CPSE-B,"6""CS SEAMLESS PIPE SCH80",6INCS SEAMLESS PIPE SCH80,CM0035,8 IN SS316 SEAMLESS PIPE SCH40,PIPE,76.36363636363636
184,CPSE-B,"6""CS SEAMLESS PIPE SCH80",6INCS SEAMLESS PIPE SCH80,CM0036,2 IN SS304 SEAMLESS PIPE SCH10,PIPE,76.36363636363636
184,CPSE-B,"6""CS SEAMLESS PIPE SCH80",6INCS SEAMLESS PIPE SCH80,CM0037,3 IN SS316 SEAMLESS PIPE SCH40,PIPE,76.36363636363636
